Date,Open,High,Low,Close,Adj Close,Volume
1999-11-17,546.130005,546.130005,530.270020,530.270020,530.270020,0
1999-11-18,531.289978,543.049988,531.289978,535.950012,535.950012,0
1999-11-19,536.559998,538.119995,522.890015,524.760010,524.760010,0
1999-11-22,525.580017,543.719971,525.580017,543.719971,543.719971,0
1999-11-23,544.330017,545.789978,538.950012,543.950012,543.950012,0
1999-11-24,544.030029,544.280029,538.270020,544.280029,544.280029,0
1999-11-25,544.280029,549.309998,544.229980,549.309998,549.309998,0
1999-11-26,549.719971,555.440002,547.409973,555.440002,555.440002,0
1999-11-29,555.440002,555.440002,548.429993,549.299988,549.299988,0
1999-11-30,549.210022,549.210022,534.729980,536.109985,536.109985,0
1999-12-01,535.919983,543.510010,535.919983,543.510010,543.510010,0
1999-12-02,544.320007,557.119995,544.289978,555.039978,555.039978,0
1999-12-03,555.179993,564.500000,555.179993,560.500000,560.500000,0
1999-12-06,560.500000,561.530029,550.669983,553.599976,553.599976,0
1999-12-07,554.030029,556.900024,551.929993,554.760010,554.760010,0
1999-12-08,null,null,null,null,null,null
1999-12-09,553.880005,555.979980,545.190002,553.590027,553.590027,0
1999-12-10,554.729980,560.630005,554.729980,556.859985,556.859985,0
1999-12-13,556.859985,558.299988,553.419983,553.419983,553.419983,0
1999-12-14,553.320007,553.320007,536.169983,536.700012,536.700012,0
1999-12-15,536.039978,544.419983,531.669983,536.710022,536.710022,0
1999-12-16,537.729980,541.940002,536.880005,541.940002,541.940002,0
1999-12-17,543.159973,553.450012,543.159973,551.450012,551.450012,0
1999-12-20,551.450012,556.780029,548.690002,550.840027,550.840027,0
1999-12-21,551.049988,551.650024,547.750000,551.159973,551.159973,0
1999-12-22,551.159973,551.530029,547.219971,549.169983,549.169983,0
1999-12-23,549.580017,550.169983,544.219971,544.919983,544.919983,0
1999-12-24,544.700012,547.330017,544.320007,547.330017,547.330017,0
1999-12-27,547.169983,547.169983,535.650024,536.690002,536.690002,0
1999-12-28,536.770020,544.479980,534.500000,544.159973,544.159973,0
1999-12-29,544.380005,550.539978,542.989990,544.950012,544.950012,0
1999-12-30,544.950012,550.599976,544.880005,550.469971,550.469971,0
1999-12-31,null,null,null,null,null,null
2000-01-03,550.280029,559.950012,550.280029,551.830017,551.830017,0
2000-01-04,550.840027,550.840027,522.969971,522.969971,522.969971,0
2000-01-05,522.580017,533.900024,516.900024,532.679993,532.679993,0
2000-01-06,533.210022,533.669983,525.809998,528.469971,528.469971,0
2000-01-07,528.469971,533.070007,521.330017,522.119995,522.119995,0
2000-01-10,522.940002,526.450012,517.700012,519.969971,519.969971,0
2000-01-11,519.570007,525.299988,518.260010,520.890015,520.890015,0
2000-01-12,520.890015,521.200012,514.760010,518.700012,518.700012,0
2000-01-13,520.919983,568.969971,520.520020,560.070007,560.070007,0
2000-01-14,560.070007,569.270020,560.070007,566.080017,566.080017,0
2000-01-17,568.960022,570.929993,561.030029,567.739990,567.739990,0
2000-01-18,569.900024,578.830017,568.809998,577.900024,577.900024,0
2000-01-19,577.900024,588.390015,577.900024,581.520020,581.520020,0
2000-01-20,581.750000,583.099976,572.669983,578.770020,578.770020,0
2000-01-21,578.830017,578.830017,567.719971,570.000000,570.000000,0
2000-01-24,570.119995,575.130005,565.960022,568.169983,568.169983,0
2000-01-25,568.169983,570.419983,561.140015,563.500000,563.500000,0
2000-01-26,563.500000,582.159973,563.500000,581.900024,581.900024,0
2000-01-27,583.919983,588.950012,577.840027,580.599976,580.599976,0
2000-01-28,579.789978,580.169983,565.929993,568.750000,568.750000,0
2000-01-31,568.359985,568.359985,558.250000,566.280029,566.280029,0
2000-02-01,565.559998,574.020020,565.559998,574.000000,574.000000,0
2000-02-02,575.429993,580.039978,574.890015,576.679993,576.679993,0
2000-02-03,577.070007,590.429993,577.070007,590.109985,590.109985,0
2000-02-04,590.309998,603.010010,590.309998,599.130005,599.130005,0
2000-02-07,599.130005,605.559998,596.650024,605.559998,605.559998,0
2000-02-08,608.690002,620.710022,608.690002,619.549988,619.549988,0
2000-02-09,623.409973,628.729980,619.099976,619.340027,619.340027,0
2000-02-10,620.059998,640.630005,620.059998,640.630005,640.630005,0
2000-02-11,640.630005,642.770020,632.099976,637.030029,637.030029,0
2000-02-14,637.299988,638.210022,629.859985,634.090027,634.090027,0
2000-02-15,633.020020,633.640015,623.320007,630.700012,630.700012,0
2000-02-16,630.700012,630.700012,622.219971,629.520020,629.520020,0
2000-02-17,629.840027,631.900024,626.260010,630.210022,630.210022,0
2000-02-18,630.210022,630.260010,616.659973,618.700012,618.700012,0
2000-02-21,617.989990,621.830017,612.309998,621.830017,621.830017,0
2000-02-22,621.950012,622.669983,616.289978,621.469971,621.469971,0
2000-02-23,621.669983,628.869995,619.299988,626.690002,626.690002,0
2000-02-24,627.159973,636.510010,625.530029,636.219971,636.219971,0
2000-02-25,636.929993,639.650024,633.489990,636.390015,636.390015,0
2000-02-28,636.190002,636.229980,629.640015,634.599976,634.599976,0
2000-02-29,634.789978,638.640015,630.700012,631.640015,631.640015,0
2000-03-01,631.760010,634.679993,625.440002,627.409973,627.409973,0
2000-03-02,627.299988,639.369995,627.299988,639.369995,639.369995,0
2000-03-03,639.659973,647.770020,639.659973,645.289978,645.289978,0
2000-03-06,647.179993,648.609985,630.489990,630.489990,630.489990,0
2000-03-07,630.489990,632.989990,614.080017,617.780029,617.780029,0
2000-03-08,617.780029,621.299988,614.869995,617.200012,617.200012,0
2000-03-09,617.919983,620.820007,615.909973,618.169983,618.169983,0
2000-03-10,618.299988,618.950012,608.559998,609.979980,609.979980,0
2000-03-13,609.359985,609.419983,597.940002,606.580017,606.580017,0
2000-03-14,606.830017,612.039978,606.830017,609.080017,609.080017,0
2000-03-15,608.359985,608.359985,601.630005,606.130005,606.130005,0
2000-03-16,606.130005,616.989990,606.130005,616.989990,616.989990,0
2000-03-17,617.219971,617.929993,603.960022,606.169983,606.169983,0
2000-03-20,609.929993,610.289978,596.909973,602.450012,602.450012,0
2000-03-21,603.880005,603.880005,590.979980,593.650024,593.650024,0
2000-03-22,595.080017,598.349976,592.020020,597.659973,597.659973,0
2000-03-23,597.659973,607.539978,594.960022,605.349976,605.349976,0
2000-03-24,605.830017,612.320007,605.200012,607.989990,607.989990,0
2000-03-27,608.710022,610.080017,601.210022,603.270020,603.270020,0
2000-03-28,603.270020,603.729980,588.729980,588.929993,588.929993,0
2000-03-29,589.809998,592.109985,582.150024,583.419983,583.419983,0
2000-03-30,582.880005,582.880005,571.799988,576.530029,576.530029,0
2000-03-31,576.679993,582.900024,566.729980,569.239990,569.239990,0
2000-04-03,569.039978,569.229980,556.630005,566.080017,566.080017,0
2000-04-04,566.460022,570.849976,540.099976,558.000000,558.000000,0
2000-04-05,557.669983,557.669983,547.280029,548.270020,548.270020,0
2000-04-06,548.400024,562.020020,548.400024,559.510010,559.510010,0
2000-04-07,561.489990,575.840027,560.830017,575.590027,575.590027,0
2000-04-10,577.650024,578.369995,565.119995,567.359985,567.359985,0
2000-04-11,567.409973,567.409973,557.349976,559.080017,559.080017,0
2000-04-12,559.739990,562.690002,552.299988,553.369995,553.369995,0
2000-04-13,553.880005,555.210022,539.700012,541.979980,541.979980,0
2000-04-14,540.650024,540.650024,507.299988,509.279999,509.279999,0
2000-04-17,508.630005,512.979980,497.489990,508.929993,508.929993,0
2000-04-18,509.440002,517.549988,506.910004,517.299988,517.299988,0
2000-04-19,517.049988,518.380005,505.440002,508.880005,508.880005,0
2000-04-20,null,null,null,null,null,null
2000-04-21,null,null,null,null,null,null
2000-04-24,507.559998,507.769989,500.720001,505.609985,505.609985,0
2000-04-25,505.640015,516.770020,505.640015,515.690002,515.690002,0
2000-04-26,515.690002,520.739990,512.630005,514.010010,514.010010,0
2000-04-27,511.049988,511.049988,501.260010,505.890015,505.890015,0
2000-04-28,505.890015,513.530029,505.890015,509.510010,509.510010,0
2000-05-01,null,null,null,null,null,null
2000-05-02,509.940002,520.140015,509.170013,511.029999,511.029999,0
2000-05-03,510.950012,510.950012,487.929993,491.869995,491.869995,0
2000-05-04,493.859985,494.209991,487.579987,492.779999,492.779999,0
2000-05-05,492.609985,494.200012,486.100006,487.440002,487.440002,0
2000-05-08,486.769989,487.250000,475.320007,475.700012,475.700012,0
2000-05-09,475.910004,484.260010,475.910004,483.769989,483.769989,0
2000-05-10,483.279999,483.279999,454.910004,457.859985,457.859985,0
2000-05-11,458.239990,461.000000,453.149994,457.390015,457.390015,0
2000-05-12,457.390015,464.450012,455.450012,460.130005,460.130005,0
2000-05-15,460.480011,472.179993,459.079987,472.179993,472.179993,0
2000-05-16,475.329987,476.570007,465.630005,472.070007,472.070007,0
2000-05-17,474.790009,476.820007,459.989990,461.480011,461.480011,0
2000-05-18,462.149994,462.459991,453.869995,454.660004,454.660004,0
2000-05-19,454.660004,454.660004,419.700012,425.630005,425.630005,0
2000-05-22,427.660004,429.820007,413.220001,429.820007,429.820007,0
2000-05-23,429.429993,435.579987,425.880005,426.119995,426.119995,0
2000-05-24,427.480011,447.559998,427.480011,445.600006,445.600006,0
2000-05-25,null,null,null,null,null,null
2000-05-26,445.600006,457.670013,445.600006,457.670013,457.670013,0
2000-05-29,459.980011,463.600006,452.799988,456.040009,456.040009,0
2000-05-30,456.299988,474.570007,456.299988,472.690002,472.690002,0
2000-05-31,472.529999,474.089996,463.049988,464.299988,464.299988,0
2000-06-01,464.609985,473.799988,464.609985,472.760010,472.760010,0
2000-06-02,473.079987,501.369995,473.079987,501.369995,501.369995,0
2000-06-05,500.010010,503.390015,493.140015,495.299988,495.299988,0
2000-06-06,493.940002,496.100006,483.690002,484.869995,484.869995,0
2000-06-07,484.670013,492.019989,477.790009,491.040009,491.040009,0
2000-06-08,495.100006,495.850006,486.209991,487.839996,487.839996,0
2000-06-09,488.040009,492.359985,487.950012,490.070007,490.070007,0
2000-06-12,489.859985,492.609985,486.309998,488.220001,488.220001,0
2000-06-13,488.220001,499.820007,488.220001,499.320007,499.320007,0
2000-06-14,500.350006,506.510010,500.350006,502.200012,502.200012,0
2000-06-15,500.850006,502.179993,499.010010,500.519989,500.519989,0
2000-06-16,498.980011,498.980011,485.399994,485.399994,485.399994,0
2000-06-19,null,null,null,null,null,null
2000-06-20,485.779999,486.029999,478.760010,483.820007,483.820007,0
2000-06-21,480.510010,484.769989,475.200012,484.769989,484.769989,0
2000-06-22,484.989990,488.390015,478.369995,478.420013,478.420013,0
2000-06-23,478.160004,480.480011,473.570007,476.029999,476.029999,0
2000-06-26,476.029999,476.600006,466.929993,469.190002,469.190002,0
2000-06-27,469.190002,479.559998,468.010010,475.890015,475.890015,0
2000-06-28,475.890015,490.910004,475.890015,486.609985,486.609985,0
2000-06-29,487.040009,488.049988,480.769989,487.179993,487.179993,0
2000-06-30,488.529999,496.929993,484.220001,496.899994,496.899994,0
2000-07-03,496.899994,514.940002,496.899994,513.900024,513.900024,0
2000-07-04,517.900024,521.559998,513.900024,520.440002,520.440002,0
2000-07-05,520.219971,523.159973,517.159973,522.580017,522.580017,0
2000-07-06,522.799988,531.479980,520.140015,530.950012,530.950012,0
2000-07-07,531.619995,538.299988,531.619995,534.510010,534.510010,0
2000-07-10,534.619995,534.690002,530.190002,533.830017,533.830017,0
2000-07-11,532.849976,540.330017,532.369995,535.780029,535.780029,0
2000-07-12,535.869995,544.789978,535.869995,544.789978,544.789978,0
2000-07-13,544.849976,546.559998,536.059998,536.109985,536.109985,0
2000-07-14,536.109985,546.140015,536.109985,545.679993,545.679993,0
2000-07-17,545.539978,546.900024,539.380005,540.049988,540.049988,0
2000-07-18,537.380005,537.380005,527.520020,529.719971,529.719971,0
2000-07-19,529.719971,531.020020,521.890015,524.440002,524.440002,0
2000-07-20,524.929993,531.020020,524.929993,528.530029,528.530029,0
2000-07-21,528.530029,531.349976,517.950012,519.969971,519.969971,0
2000-07-24,519.969971,525.979980,515.969971,518.179993,518.179993,0
2000-07-25,519.159973,519.859985,513.690002,517.440002,517.440002,0
2000-07-26,517.440002,519.960022,511.929993,514.640015,514.640015,0
2000-07-27,515.130005,515.349976,507.309998,508.640015,508.640015,0
2000-07-28,509.609985,509.609985,495.730011,497.000000,497.000000,0
2000-07-31,497.380005,502.500000,493.440002,502.010010,502.010010,0
2000-08-01,502.010010,502.010010,488.119995,488.839996,488.839996,0
2000-08-02,488.839996,490.450012,486.850006,488.850006,488.850006,0
2000-08-03,488.660004,488.660004,481.579987,484.920013,484.920013,0
2000-08-04,485.299988,489.380005,483.799988,486.260010,486.260010,0
2000-08-07,486.260010,491.399994,486.260010,490.769989,490.769989,0
2000-08-08,491.739990,495.119995,491.690002,494.589996,494.589996,0
2000-08-09,495.070007,500.920013,493.350006,496.459991,496.459991,0
2000-08-10,496.950012,503.089996,491.440002,493.230011,493.230011,0
2000-08-11,493.230011,493.230011,487.220001,491.989990,491.989990,0
2000-08-14,491.989990,492.510010,487.380005,488.570007,488.570007,0
2000-08-15,489.059998,490.040009,478.250000,478.940002,478.940002,0
2000-08-16,478.450012,483.940002,471.760010,473.309998,473.309998,0
2000-08-17,473.959991,478.299988,472.399994,477.089996,477.089996,0
2000-08-18,474.869995,475.200012,461.559998,463.260010,463.260010,0
2000-08-21,null,null,null,null,null,null
2000-08-22,462.279999,465.720001,459.290009,460.190002,460.190002,0
2000-08-23,460.410004,468.350006,456.869995,467.640015,467.640015,0
2000-08-24,467.579987,471.470001,465.670013,470.510010,470.510010,0
2000-08-25,471.489990,475.290009,471.000000,475.239990,475.239990,0
2000-08-28,475.670013,477.769989,472.959991,475.309998,475.309998,0
2000-08-29,474.820007,475.570007,471.630005,472.989990,472.989990,0
2000-08-30,473.320007,476.019989,469.149994,475.959991,475.959991,0
2000-08-31,476.940002,478.809998,474.660004,474.660004,474.660004,0
2000-09-01,474.959991,498.630005,474.959991,496.410004,496.410004,0
2000-09-04,496.109985,500.799988,494.690002,500.799988,500.799988,0
2000-09-05,500.989990,500.989990,494.230011,495.619995,495.619995,0
2000-09-06,495.619995,497.350006,493.470001,496.260010,496.260010,0
2000-09-07,496.260010,498.549988,494.209991,497.309998,497.309998,0
2000-09-08,497.299988,497.390015,487.670013,488.429993,488.429993,0
2000-09-11,487.450012,488.260010,485.079987,487.070007,487.070007,0
2000-09-12,487.070007,489.170013,482.950012,484.640015,484.640015,0
2000-09-13,484.540009,484.540009,480.660004,484.540009,484.540009,0
2000-09-14,484.600006,491.730011,484.510010,490.149994,490.149994,0
2000-09-15,489.660004,491.140015,487.859985,487.899994,487.899994,0
2000-09-18,487.899994,487.899994,478.829987,478.859985,478.859985,0
2000-09-19,478.369995,480.279999,472.850006,480.279999,480.279999,0
2000-09-20,479.790009,480.779999,473.429993,475.549988,475.549988,0
2000-09-21,475.630005,477.260010,473.859985,476.989990,476.989990,0
2000-09-22,476.799988,483.750000,474.890015,483.519989,483.519989,0
2000-09-25,484.500000,487.440002,483.040009,483.970001,483.970001,0
2000-09-26,483.970001,483.970001,474.869995,475.769989,475.769989,0
2000-09-27,475.769989,477.450012,472.690002,473.089996,473.089996,0
2000-09-28,473.250000,478.619995,471.269989,477.480011,477.480011,0
2000-09-29,476.989990,477.690002,473.489990,475.420013,475.420013,0
2000-10-02,475.399994,480.179993,474.000000,475.260010,475.260010,0
2000-10-03,475.260010,479.679993,473.230011,473.940002,473.940002,0
2000-10-04,473.940002,476.769989,473.089996,476.769989,476.769989,0
2000-10-05,476.450012,476.609985,470.209991,472.339996,472.339996,0
2000-10-06,472.540009,473.660004,464.390015,464.980011,464.980011,0
2000-10-09,465.079987,465.079987,454.200012,456.119995,456.119995,0
2000-10-10,455.369995,455.369995,447.200012,449.089996,449.089996,0
2000-10-11,449.089996,451.970001,441.910004,442.489990,442.489990,0
2000-10-12,443.649994,445.750000,433.630005,435.089996,435.089996,0
2000-10-13,434.929993,436.899994,428.880005,436.899994,436.899994,0
2000-10-16,null,null,null,null,null,null
2000-10-17,436.899994,436.899994,419.059998,419.059998,419.059998,0
2000-10-18,418.480011,418.480011,408.089996,414.290009,414.290009,0
2000-10-19,414.839996,432.239990,414.839996,432.239990,432.239990,0
2000-10-20,432.140015,432.260010,424.579987,425.130005,425.130005,0
2000-10-23,424.920013,427.149994,414.130005,415.200012,415.200012,0
2000-10-24,415.200012,419.929993,413.820007,414.500000,414.500000,0
2000-10-25,414.500000,414.500000,396.390015,396.549988,396.549988,0
2000-10-26,398.279999,412.619995,398.279999,412.619995,412.619995,0
2000-10-27,413.200012,436.769989,413.200012,436.769989,436.769989,0
2000-10-30,435.609985,437.700012,432.890015,433.250000,433.250000,0
2000-10-31,433.250000,440.899994,433.250000,440.899994,440.899994,0
2000-11-01,440.859985,440.859985,428.070007,430.899994,430.899994,0
2000-11-02,429.760010,438.950012,429.200012,436.750000,436.750000,0
2000-11-03,436.750000,437.470001,426.269989,427.809998,427.809998,0
2000-11-06,null,null,null,null,null,null
2000-11-07,427.649994,432.359985,423.089996,432.359985,432.359985,0
2000-11-08,432.290009,433.600006,422.679993,424.790009,424.790009,0
2000-11-09,424.790009,429.230011,422.109985,429.230011,429.230011,0
2000-11-10,430.010010,435.350006,430.010010,434.500000,434.500000,0
2000-11-13,434.500000,441.079987,429.489990,440.690002,440.690002,0
2000-11-14,442.739990,447.019989,440.910004,442.420013,442.420013,0
2000-11-15,442.420013,443.000000,436.260010,436.890015,436.890015,0
2000-11-16,436.890015,437.510010,429.950012,432.299988,432.299988,0
2000-11-17,431.720001,431.720001,421.329987,424.399994,424.399994,0
2000-11-20,424.399994,426.670013,420.519989,426.260010,426.260010,0
2000-11-21,426.260010,426.260010,423.570007,425.440002,425.440002,0
2000-11-22,425.660004,425.660004,412.489990,413.839996,413.839996,0
2000-11-23,413.839996,414.679993,413.739990,414.679993,414.679993,0
2000-11-24,414.950012,419.130005,414.950012,418.070007,418.070007,0
2000-11-27,419.220001,424.220001,417.029999,418.019989,418.019989,0
2000-11-28,418.019989,418.019989,406.239990,406.489990,406.489990,0
2000-11-29,406.690002,413.660004,406.690002,410.630005,410.630005,0
2000-11-30,409.480011,409.480011,396.570007,399.489990,399.489990,0
2000-12-01,399.489990,405.380005,399.489990,402.329987,402.329987,0
2000-12-04,402.309998,402.410004,398.510010,399.589996,399.589996,0
2000-12-05,401.049988,414.230011,400.470001,413.670013,413.670013,0
2000-12-06,413.670013,418.989990,409.029999,410.429993,410.429993,0
2000-12-07,410.429993,413.329987,408.089996,411.269989,411.269989,0
2000-12-08,null,null,null,null,null,null
2000-12-11,411.450012,417.100006,411.450012,417.100006,417.100006,0
2000-12-12,417.679993,421.010010,416.059998,421.010010,421.010010,0
2000-12-13,421.589996,423.059998,415.790009,416.149994,416.149994,0
2000-12-14,416.179993,417.549988,408.589996,409.600006,409.600006,0
2000-12-15,409.170013,409.170013,400.480011,405.149994,405.149994,0
2000-12-18,406.299988,411.600006,405.809998,406.630005,406.630005,0
2000-12-19,406.630005,413.260010,406.630005,412.130005,412.130005,0
2000-12-20,411.649994,411.649994,402.049988,404.679993,404.679993,0
2000-12-21,405.459991,416.059998,405.459991,416.059998,416.059998,0
2000-12-22,416.059998,423.970001,416.040009,420.369995,420.369995,0
2000-12-25,null,null,null,null,null,null
2000-12-26,421.529999,421.529999,418.950012,420.059998,420.059998,0
2000-12-27,421.079987,423.089996,417.429993,419.970001,419.970001,0
2000-12-28,419.970001,420.250000,415.420013,416.769989,416.769989,0
2000-12-29,null,null,null,null,null,null
2001-01-01,null,null,null,null,null,null
2001-01-02,418.510010,423.760010,417.899994,418.700012,418.700012,0
2001-01-03,419.570007,448.890015,419.570007,448.890015,448.890015,0
2001-01-04,449.309998,460.920013,449.309998,459.549988,459.549988,0
2001-01-05,460.670013,468.140015,460.670013,464.079987,464.079987,0
2001-01-08,464.079987,466.250000,462.320007,465.980011,465.980011,0
2001-01-09,467.660004,494.790009,466.640015,492.450012,492.450012,0
2001-01-10,491.890015,498.480011,485.299988,494.450012,494.450012,0
2001-01-11,495.290009,507.929993,495.119995,501.540009,501.540009,0
2001-01-12,501.989990,506.959991,498.459991,499.549988,499.549988,0
2001-01-15,499.549988,503.480011,498.299988,503.480011,503.480011,0
2001-01-16,503.459991,504.929993,501.600006,503.149994,503.149994,0
2001-01-17,505.839996,514.289978,505.839996,510.579987,510.579987,0
2001-01-18,510.859985,525.030029,510.369995,524.330017,524.330017,0
2001-01-19,524.890015,527.520020,521.979980,526.799988,526.799988,0
2001-01-22,526.460022,530.330017,524.489990,527.729980,527.729980,0
2001-01-23,528.960022,540.159973,528.799988,539.200012,539.200012,0
2001-01-24,538.890015,538.890015,528.969971,532.880005,532.880005,0
2001-01-25,532.880005,533.179993,526.049988,527.190002,527.190002,0
2001-01-26,527.190002,527.669983,524.270020,525.190002,525.190002,0
2001-01-29,524.630005,530.289978,519.260010,530.289978,530.289978,0
2001-01-30,530.289978,534.719971,530.059998,531.500000,531.500000,0
2001-01-31,531.500000,535.969971,531.429993,532.799988,532.799988,0
2001-02-01,532.340027,534.020020,527.440002,528.000000,528.000000,0
2001-02-02,527.590027,529.380005,515.460022,517.789978,517.789978,0
2001-02-05,517.390015,517.780029,508.489990,510.630005,510.630005,0
2001-02-06,511.190002,514.460022,510.529999,512.789978,512.789978,0
2001-02-07,511.540009,511.540009,502.579987,503.920013,503.920013,0
2001-02-08,505.250000,509.850006,503.209991,509.850006,509.850006,0
2001-02-09,511.309998,511.309998,504.260010,504.459991,504.459991,0
2001-02-12,504.239990,510.119995,504.029999,506.790009,506.790009,0
2001-02-13,507.089996,507.890015,500.839996,500.839996,500.839996,0
2001-02-14,500.500000,500.500000,493.540009,494.920013,494.920013,0
2001-02-15,494.579987,497.140015,493.100006,494.089996,494.089996,0
2001-02-16,494.649994,494.649994,482.779999,483.149994,483.149994,0
2001-02-19,483.149994,485.260010,481.429993,485.260010,485.260010,0
2001-02-20,485.260010,485.720001,468.609985,469.989990,469.989990,0
2001-02-21,467.029999,467.359985,448.549988,450.140015,450.140015,0
2001-02-22,451.299988,459.709991,448.339996,459.709991,459.709991,0
2001-02-23,459.220001,460.559998,452.540009,460.410004,460.410004,0
2001-02-26,460.410004,461.459991,454.339996,455.130005,455.130005,0
2001-02-27,455.549988,455.549988,445.329987,446.380005,446.380005,0
2001-02-28,447.079987,449.329987,429.529999,435.850006,435.850006,0
2001-03-01,435.290009,441.950012,429.200012,439.600006,439.600006,0
2001-03-02,439.390015,449.910004,433.480011,448.809998,448.809998,0
2001-03-05,458.980011,485.170013,458.980011,485.170013,485.170013,0
2001-03-06,487.260010,490.309998,475.929993,476.309998,476.309998,0
2001-03-07,476.309998,480.959991,475.190002,479.019989,479.019989,0
2001-03-08,478.559998,478.910004,469.079987,477.519989,477.519989,0
2001-03-09,476.399994,477.290009,469.290009,477.290009,477.290009,0
2001-03-12,476.829987,476.829987,465.549988,466.019989,466.019989,0
2001-03-13,465.910004,469.399994,460.880005,463.920013,463.920013,0
2001-03-14,460.579987,461.149994,446.869995,449.600006,449.600006,0
2001-03-15,450.160004,456.299988,445.179993,451.579987,451.579987,0
2001-03-16,451.579987,451.579987,439.420013,442.989990,442.989990,0
2001-03-19,445.279999,446.149994,431.850006,434.410004,434.410004,0
2001-03-20,438.540009,448.910004,430.570007,431.649994,431.649994,0
2001-03-21,433.459991,436.269989,426.339996,428.079987,428.079987,0
2001-03-22,428.079987,428.079987,396.200012,404.119995,404.119995,0
2001-03-23,406.170013,429.250000,400.369995,429.250000,429.250000,0
2001-03-26,437.579987,452.170013,436.260010,451.380005,451.380005,0
2001-03-27,449.690002,465.440002,446.880005,460.119995,460.119995,0
2001-03-28,461.369995,461.369995,451.739990,453.970001,453.970001,0
2001-03-29,453.660004,456.380005,443.380005,443.380005,443.380005,0
2001-03-30,443.380005,446.529999,437.899994,443.809998,443.809998,0
2001-04-02,null,null,null,null,null,null
2001-04-03,442.000000,442.000000,430.010010,432.640015,432.640015,0
2001-04-04,433.089996,437.549988,427.989990,431.029999,431.029999,0
2001-04-05,432.380005,450.290009,432.380005,448.799988,448.799988,0
2001-04-06,447.899994,453.480011,447.899994,452.940002,452.940002,0
2001-04-09,452.940002,463.390015,452.940002,463.000000,463.000000,0
2001-04-10,463.679993,470.239990,462.920013,462.989990,462.989990,0
2001-04-11,463.670013,465.899994,455.179993,456.160004,456.160004,0
2001-04-12,null,null,null,null,null,null
2001-04-13,null,null,null,null,null,null
2001-04-16,454.359985,454.359985,442.730011,444.269989,444.269989,0
2001-04-17,444.269989,448.589996,444.269989,448.239990,448.239990,0
2001-04-18,448.739990,468.700012,448.700012,467.149994,467.149994,0
2001-04-19,467.290009,467.290009,446.910004,448.279999,448.279999,0
2001-04-20,446.929993,446.929993,419.519989,420.160004,420.160004,0
2001-04-23,418.829987,420.209991,408.589996,411.529999,411.529999,0
2001-04-24,413.600006,424.089996,413.600006,420.320007,420.320007,0
2001-04-25,418.940002,420.779999,411.679993,420.779999,420.779999,0
2001-04-26,426.700012,437.829987,426.140015,437.420013,437.420013,0
2001-04-27,439.220001,449.500000,438.769989,449.359985,449.359985,0
2001-04-30,449.359985,450.899994,434.489990,435.630005,435.630005,0
2001-05-01,null,null,null,null,null,null
2001-05-02,435.630005,436.209991,430.190002,433.399994,433.399994,0
2001-05-03,433.399994,434.589996,424.440002,431.179993,431.179993,0
2001-05-04,431.179993,443.220001,427.480011,442.279999,442.279999,0
2001-05-07,443.630005,449.730011,443.519989,444.089996,444.089996,0
2001-05-08,444.089996,445.230011,427.769989,429.029999,429.029999,0
2001-05-09,429.929993,432.019989,425.109985,431.279999,431.279999,0
2001-05-10,431.730011,434.320007,427.940002,431.089996,431.089996,0
2001-05-11,429.709991,429.709991,417.350006,419.429993,419.429993,0
2001-05-14,415.209991,418.709991,412.890015,415.600006,415.600006,0
2001-05-15,416.500000,422.700012,416.489990,419.010010,419.010010,0
2001-05-16,419.910004,430.899994,419.910004,429.720001,429.720001,0
2001-05-17,429.720001,439.019989,429.299988,432.410004,432.410004,0
2001-05-18,433.760010,435.019989,427.359985,428.049988,428.049988,0
2001-05-21,428.130005,435.470001,428.130005,435.470001,435.470001,0
2001-05-22,436.160004,440.399994,434.250000,436.799988,436.799988,0
2001-05-23,436.839996,441.359985,430.410004,440.679993,440.679993,0
2001-05-24,440.730011,444.589996,438.929993,440.730011,440.730011,0
2001-05-25,null,null,null,null,null,null
2001-05-28,440.730011,440.769989,434.489990,436.679993,436.679993,0
2001-05-29,436.679993,436.679993,429.619995,430.209991,430.209991,0
2001-05-30,430.440002,430.440002,425.950012,427.920013,427.920013,0
2001-05-31,428.369995,439.220001,428.369995,439.220001,439.220001,0
2001-06-01,438.769989,438.769989,429.929993,435.799988,435.799988,0
2001-06-04,437.149994,443.929993,437.149994,443.730011,443.730011,0
2001-06-05,444.179993,450.779999,441.989990,442.899994,442.899994,0
2001-06-06,443.350006,444.779999,437.299988,439.190002,439.190002,0
2001-06-07,438.739990,451.589996,435.549988,450.980011,450.980011,0
2001-06-08,451.670013,454.920013,446.470001,451.399994,451.399994,0
2001-06-11,451.399994,453.130005,444.140015,445.510010,445.510010,0
2001-06-12,444.119995,451.230011,441.399994,450.209991,450.209991,0
2001-06-13,449.869995,455.320007,445.329987,445.750000,445.750000,0
2001-06-14,444.850006,444.940002,438.470001,438.720001,438.720001,0
2001-06-15,438.130005,438.220001,431.239990,438.220001,438.220001,0
2001-06-18,null,null,null,null,null,null
2001-06-19,435.070007,435.070007,415.350006,418.079987,418.079987,0
2001-06-20,417.500000,423.130005,416.739990,419.549988,419.549988,0
2001-06-21,418.790009,425.649994,418.790009,423.760010,423.760010,0
2001-06-22,423.760010,423.899994,414.910004,415.670013,415.670013,0
2001-06-25,417.470001,426.010010,417.019989,425.809998,425.809998,0
